#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10167366, SEN S/N: 10167366)",Coupler Detached (LGR S/N: 10167366),Coupler Attached (LGR S/N: 10167366),Host Connected (LGR S/N: 10167366),End Of File (LGR S/N: 10167366)
14336,1/12/2023 6:30,11.102,,,,
14337,1/12/2023 7:00,11.102,,,,
14338,1/12/2023 7:30,11.102,,,,
14339,1/12/2023 8:00,11.102,,,,
14340,1/12/2023 8:30,11.102,,,,
14341,1/12/2023 9:00,11.102,,,,
14342,1/12/2023 9:30,11.102,,,,
14343,1/12/2023 10:00,11.102,,,,
14344,1/12/2023 10:30,11.127,,,,
14345,1/12/2023 11:00,11.151,,,,
14346,1/12/2023 11:30,11.175,,,,
14347,1/12/2023 12:00,11.248,,,,
14348,1/12/2023 12:30,11.321,,,,
14349,1/12/2023 13:00,11.419,,,,
14350,1/12/2023 13:30,11.492,,,,
14351,1/12/2023 14:00,11.589,,,,
14352,1/12/2023 14:30,11.662,,,,
14353,1/12/2023 15:00,11.759,,,,
14354,1/12/2023 15:30,11.832,,,,
14355,1/12/2023 16:00,11.929,,,,
14356,1/12/2023 16:30,12.001,,,,
14357,1/12/2023 17:00,12.05,,,,
14358,1/12/2023 17:30,12.122,,,,
14359,1/12/2023 18:00,12.171,,,,
14360,1/12/2023 18:30,12.219,,,,
14361,1/12/2023 19:00,12.243,,,,
14362,1/12/2023 19:30,12.292,,,,
14363,1/12/2023 20:00,12.437,,,,
14364,1/12/2023 20:30,12.678,,,,
14365,1/12/2023 21:00,12.098,,,,
14366,1/12/2023 21:30,11.807,,,,
14367,1/12/2023 22:00,11.662,,,,
14368,1/12/2023 22:30,11.686,,,,
14369,1/12/2023 23:00,11.783,,,,
14370,1/12/2023 23:30,11.783,,,,
14371,1/13/2023 0:00,11.759,,,,
14372,1/13/2023 0:30,11.734,,,,
14373,1/13/2023 1:00,11.734,,,,
14374,1/13/2023 1:30,11.759,,,,
14375,1/13/2023 2:00,11.807,,,,
14376,1/13/2023 2:30,11.856,,,,
14377,1/13/2023 3:00,11.88,,,,
14378,1/13/2023 3:30,11.929,,,,
14379,1/13/2023 4:00,12.001,,,,
14380,1/13/2023 4:30,12.05,,,,
14381,1/13/2023 5:00,12.098,,,,
14382,1/13/2023 5:30,12.05,,,,
14383,1/13/2023 6:00,11.516,,,,
14384,1/13/2023 6:30,11.492,,,,
14385,1/13/2023 7:00,11.54,,,,
14386,1/13/2023 7:30,11.589,,,,
14387,1/13/2023 8:00,11.613,,,,
14388,1/13/2023 8:30,11.613,,,,
14389,1/13/2023 9:00,11.613,,,,
14390,1/13/2023 9:30,11.613,,,,
14391,1/13/2023 10:00,11.589,,,,
14392,1/13/2023 10:30,11.589,,,,
14393,1/13/2023 11:00,11.637,,,,
14394,1/13/2023 11:30,11.662,,,,
14395,1/13/2023 12:00,11.71,,,,
14396,1/13/2023 12:30,11.783,,,,
14397,1/13/2023 13:00,11.88,,,,
14398,1/13/2023 13:30,11.904,,,,
14399,1/13/2023 14:00,11.904,,,,
14400,1/13/2023 14:30,11.929,,,,
14401,1/13/2023 15:00,11.953,,,,
14402,1/13/2023 15:30,11.929,,,,
14403,1/13/2023 16:00,11.904,,,,
14404,1/13/2023 16:30,11.832,,,,
14405,1/13/2023 17:00,11.759,,,,
14406,1/13/2023 17:30,11.686,,,,
14407,1/13/2023 18:00,11.613,,,,
14408,1/13/2023 18:30,11.516,,,,
14409,1/13/2023 19:00,11.443,,,,
14410,1/13/2023 19:30,11.346,,,,
14411,1/13/2023 20:00,11.248,,,,
14412,1/13/2023 20:30,11.151,,,,
14413,1/13/2023 21:00,11.053,,,,
14414,1/13/2023 21:30,10.98,,,,
14415,1/13/2023 22:00,10.907,,,,
14416,1/13/2023 22:30,10.834,,,,
14417,1/13/2023 23:00,10.785,,,,
14418,1/13/2023 23:30,10.736,,,,
14419,1/14/2023 0:00,10.687,,,,
14420,1/14/2023 0:30,10.638,,,,
14421,1/14/2023 1:00,10.59,,,,
14422,1/14/2023 1:30,10.541,,,,
14423,1/14/2023 2:00,10.492,,,,
14424,1/14/2023 2:30,10.443,,,,
14425,1/14/2023 3:00,10.369,,,,
14426,1/14/2023 3:30,10.32,,,,
14427,1/14/2023 4:00,10.247,,,,
14428,1/14/2023 4:30,10.198,,,,
14429,1/14/2023 5:00,10.124,,,,
14430,1/14/2023 5:30,10.1,,,,
14431,1/14/2023 6:00,10.026,,,,
14432,1/14/2023 6:30,10.001,,,,
14433,1/14/2023 7:00,9.928,,,,
14434,1/14/2023 7:30,9.854,,,,
14435,1/14/2023 8:00,9.805,,,,
14436,1/14/2023 8:30,9.756,,,,
14437,1/14/2023 9:00,9.706,,,,
14438,1/14/2023 9:30,9.657,,,,
14439,1/14/2023 10:00,9.583,,,,
14440,1/14/2023 10:30,9.558,,,,
14441,1/14/2023 11:00,9.558,,,,
14442,1/14/2023 11:30,9.534,,,,
14443,1/14/2023 12:00,9.534,,,,
14444,1/14/2023 12:30,9.509,,,,
14445,1/14/2023 13:00,9.558,,,,
14446,1/14/2023 13:30,9.657,,,,
14447,1/14/2023 14:00,9.756,,,,
14448,1/14/2023 14:30,9.829,,,,
14449,1/14/2023 15:00,9.903,,,,
14450,1/14/2023 15:30,10.001,,,,
14451,1/14/2023 16:00,10.001,,,,
14452,1/14/2023 16:30,10.001,,,,
14453,1/14/2023 17:00,9.952,,,,
14454,1/14/2023 17:30,9.879,,,,
14455,1/14/2023 18:00,9.78,,,,
14456,1/14/2023 18:30,9.682,,,,
14457,1/14/2023 19:00,9.558,,,,
14458,1/14/2023 19:30,9.46,,,,
14459,1/14/2023 20:00,9.361,,,,
14460,1/14/2023 20:30,9.287,,,,
14461,1/14/2023 21:00,9.213,,,,
14462,1/14/2023 21:30,9.114,,,,
14463,1/14/2023 22:00,9.04,,,,
14464,1/14/2023 22:30,8.941,,,,
14465,1/14/2023 23:00,8.866,,,,
14466,1/14/2023 23:30,8.767,,,,
14467,1/15/2023 0:00,8.693,,,,
14468,1/15/2023 0:30,8.618,,,,
14469,1/15/2023 1:00,8.519,,,,
14470,1/15/2023 1:30,8.419,,,,
14471,1/15/2023 2:00,8.344,,,,
14472,1/15/2023 2:30,8.27,,,,
14473,1/15/2023 3:00,8.195,,,,
14474,1/15/2023 3:30,8.22,,,,
14475,1/15/2023 4:00,8.145,,,,
14476,1/15/2023 4:30,8.095,,,,
14477,1/15/2023 5:00,8.02,,,,
14478,1/15/2023 5:30,7.97,,,,
14479,1/15/2023 6:00,7.895,,,,
14480,1/15/2023 6:30,7.82,,,,
14481,1/15/2023 7:00,7.72,,,,
14482,1/15/2023 7:30,7.67,,,,
14483,1/15/2023 8:00,7.645,,,,
14484,1/15/2023 8:30,7.594,,,,
14485,1/15/2023 9:00,7.569,,,,
14486,1/15/2023 9:30,7.519,,,,
14487,1/15/2023 10:00,7.519,,,,
14488,1/15/2023 10:30,7.469,,,,
14489,1/15/2023 11:00,7.519,,,,
14490,1/15/2023 11:30,7.619,,,,
14491,1/15/2023 12:00,7.645,,,,
14492,1/15/2023 12:30,7.695,,,,
14493,1/15/2023 13:00,7.745,,,,
14494,1/15/2023 13:30,7.87,,,,
14495,1/15/2023 14:00,8.07,,,,
14496,1/15/2023 14:30,8.295,,,,
14497,1/15/2023 15:00,8.519,,,,
14498,1/15/2023 15:30,8.742,,,,
14499,1/15/2023 16:00,8.941,,,,
14500,1/15/2023 16:30,9.114,,,,
14501,1/15/2023 17:00,9.238,,,,
14502,1/15/2023 17:30,9.312,,,,
14503,1/15/2023 18:00,9.336,,,,
14504,1/15/2023 18:30,9.336,,,,
14505,1/15/2023 19:00,9.336,,,,
14506,1/15/2023 19:30,9.312,,,,
14507,1/15/2023 20:00,9.213,,,,
14508,1/15/2023 20:30,9.213,,,,
14509,1/15/2023 21:00,9.163,,,,
14510,1/15/2023 21:30,9.089,,,,
14511,1/15/2023 22:00,9.015,,,,
14512,1/15/2023 22:30,8.941,,,,
14513,1/15/2023 23:00,8.841,,,,
14514,1/15/2023 23:30,8.767,,,,
14515,1/16/2023 0:00,8.693,,,,
14516,1/16/2023 0:30,8.618,,,,
14517,1/16/2023 1:00,8.543,,,,
14518,1/16/2023 1:30,8.469,,,,
14519,1/16/2023 2:00,8.394,,,,
14520,1/16/2023 2:30,8.27,,,,
14521,1/16/2023 3:00,8.195,,,,
14522,1/16/2023 3:30,8.145,,,,
14523,1/16/2023 4:00,8.07,,,,
14524,1/16/2023 4:30,8.02,,,,
14525,1/16/2023 5:00,7.97,,,,
14526,1/16/2023 5:30,7.895,,,,
14527,1/16/2023 6:00,7.845,,,,
14528,1/16/2023 6:30,7.795,,,,
14529,1/16/2023 7:00,7.745,,,,
14530,1/16/2023 7:30,7.72,,,,
14531,1/16/2023 8:00,7.67,,,,
14532,1/16/2023 8:30,7.645,,,,
14533,1/16/2023 9:00,7.594,,,,
14534,1/16/2023 9:30,7.544,,,,
14535,1/16/2023 10:00,7.544,,,,
14536,1/16/2023 10:30,7.569,,,,
14537,1/16/2023 11:00,7.619,,,,
14538,1/16/2023 11:30,7.72,,,,
14539,1/16/2023 12:00,7.82,,,,
14540,1/16/2023 12:30,7.945,,,,
14541,1/16/2023 13:00,8.07,,,,
14542,1/16/2023 13:30,8.319,,,,
14543,1/16/2023 14:00,8.543,,,,
14544,1/16/2023 14:30,8.792,,,,
14545,1/16/2023 15:00,9.015,,,,
14546,1/16/2023 15:30,9.213,,,,
14547,1/16/2023 16:00,9.46,,,,
14548,1/16/2023 16:30,9.632,,,,
14549,1/16/2023 17:00,9.78,,,,
14550,1/16/2023 17:30,9.879,,,,
14551,1/16/2023 18:00,9.977,,,,
14552,1/16/2023 18:30,10.026,,,,
14553,1/16/2023 19:00,10.051,,,,
14554,1/16/2023 19:30,10.051,,,,
14555,1/16/2023 20:00,10.026,,,,
14556,1/16/2023 20:30,9.977,,,,
14557,1/16/2023 21:00,9.952,,,,
14558,1/16/2023 21:30,9.928,,,,
14559,1/16/2023 22:00,9.903,,,,
14560,1/16/2023 22:30,9.879,,,,
14561,1/16/2023 23:00,9.854,,,,
14562,1/16/2023 23:30,9.829,,,,
14563,1/17/2023 0:00,9.805,,,,
14564,1/17/2023 0:30,9.78,,,,
14565,1/17/2023 1:00,9.78,,,,
14566,1/17/2023 1:30,9.756,,,,
14567,1/17/2023 2:00,9.756,,,,
14568,1/17/2023 2:30,9.731,,,,
14569,1/17/2023 3:00,9.731,,,,
14570,1/17/2023 3:30,9.731,,,,
14571,1/17/2023 4:00,9.756,,,,
14572,1/17/2023 4:30,9.756,,,,
14573,1/17/2023 5:00,9.756,,,,
14574,1/17/2023 5:30,9.78,,,,
14575,1/17/2023 6:00,9.805,,,,
14576,1/17/2023 6:30,9.805,,,,
14577,1/17/2023 7:00,9.805,,,,
14578,1/17/2023 7:30,9.829,,,,
14579,1/17/2023 8:00,9.854,,,,
14580,1/17/2023 8:30,9.879,,,,
14581,1/17/2023 9:00,9.903,,,,
14582,1/17/2023 9:30,9.928,,,,
14583,1/17/2023 10:00,9.928,,,,
14584,1/17/2023 10:30,10.001,,,,
14585,1/17/2023 11:00,10.075,,,,
14586,1/17/2023 11:30,10.149,,,,
14587,1/17/2023 12:00,10.222,,,,
14588,1/17/2023 12:30,10.32,,,,
14589,1/17/2023 13:00,10.394,,,,
14590,1/17/2023 13:30,10.467,,,,
14591,1/17/2023 14:00,10.907,,,,
14592,1/17/2023 14:30,11.759,,,,
14593,1/17/2023 15:00,11.734,,,,
14594,1/17/2023 15:30,11.904,,,,
14595,1/17/2023 16:00,11.734,,,,
14596,1/17/2023 16:30,11.662,,,,
14597,1/17/2023 17:00,11.637,,,,
14598,1/17/2023 17:30,11.613,,,,
14599,1/17/2023 18:00,11.613,,,,
14600,1/17/2023 18:30,11.589,,,,
14601,1/17/2023 19:00,11.565,,,,
14602,1/17/2023 19:30,11.54,,,,
14603,1/17/2023 20:00,11.516,,,,
14604,1/17/2023 20:30,11.492,,,,
14605,1/17/2023 21:00,11.467,,,,
14606,1/17/2023 21:30,11.443,,,,
14607,1/17/2023 22:00,11.443,,,,
14608,1/17/2023 22:30,11.419,,,,
14609,1/17/2023 23:00,11.419,,,,
14610,1/17/2023 23:30,11.394,,,,
14611,1/18/2023 0:00,11.394,,,,
14612,1/18/2023 0:30,11.37,,,,
14613,1/18/2023 1:00,11.37,,,,
14614,1/18/2023 1:30,11.37,,,,
14615,1/18/2023 2:00,11.37,,,,
14616,1/18/2023 2:30,11.37,,,,
14617,1/18/2023 3:00,11.37,,,,
14618,1/18/2023 3:30,11.37,,,,
14619,1/18/2023 4:00,11.37,,,,
14620,1/18/2023 4:30,11.346,,,,
14621,1/18/2023 5:00,11.346,,,,
14622,1/18/2023 5:30,11.346,,,,
14623,1/18/2023 6:00,11.321,,,,
14624,1/18/2023 6:30,11.321,,,,
14625,1/18/2023 7:00,11.321,,,,
14626,1/18/2023 7:30,11.321,,,,
14627,1/18/2023 8:00,11.297,,,,
14628,1/18/2023 8:30,11.297,,,,
14629,1/18/2023 9:00,11.297,,,,
14630,1/18/2023 9:30,11.297,,,,
14631,1/18/2023 10:00,11.297,,,,
14632,1/18/2023 10:30,11.321,,,,
14633,1/18/2023 11:00,11.346,,,,
14634,1/18/2023 11:30,11.37,,,,
14635,1/18/2023 12:00,11.394,,,,
14636,1/18/2023 12:30,11.419,,,,
14637,1/18/2023 13:00,11.492,,,,
14638,1/18/2023 13:30,11.662,,,,
14639,1/18/2023 14:00,11.856,,,,
14640,1/18/2023 14:30,12.05,,,,
14641,1/18/2023 15:00,12.195,,,,
14642,1/18/2023 15:30,12.34,,,,
14643,1/18/2023 16:00,12.461,,,,
14644,1/18/2023 16:30,12.534,,,,
14645,1/18/2023 17:00,12.606,,,,
14646,1/18/2023 17:30,12.654,,,,
14647,1/18/2023 18:00,12.678,,,,
14648,1/18/2023 18:30,12.654,,,,
14649,1/18/2023 19:00,12.63,,,,
14650,1/18/2023 19:30,12.558,,,,
14651,1/18/2023 20:00,12.509,,,,
14652,1/18/2023 20:30,12.413,,,,
14653,1/18/2023 21:00,12.34,,,,
14654,1/18/2023 21:30,12.292,,,,
14655,1/18/2023 22:00,12.219,,,,
14656,1/18/2023 22:30,12.147,,,,
14657,1/18/2023 23:00,12.074,,,,
14658,1/18/2023 23:30,12.025,,,,
14659,1/19/2023 0:00,11.953,,,,
14660,1/19/2023 0:30,11.929,,,,
14661,1/19/2023 1:00,11.88,,,,
14662,1/19/2023 1:30,11.856,,,,
14663,1/19/2023 2:00,11.832,,,,
14664,1/19/2023 2:30,11.832,,,,
14665,1/19/2023 3:00,11.856,,,,
14666,1/19/2023 3:30,11.88,,,,
14667,1/19/2023 4:00,11.904,,,,
14668,1/19/2023 4:30,11.929,,,,
14669,1/19/2023 5:00,11.977,,,,
14670,1/19/2023 5:30,12.025,,,,
14671,1/19/2023 6:00,12.074,,,,
14672,1/19/2023 6:30,12.195,,,,
14673,1/19/2023 7:00,12.316,,,,
14674,1/19/2023 7:30,12.389,,,,
14675,1/19/2023 8:00,12.461,,,,
14676,1/19/2023 8:30,12.558,,,,
14677,1/19/2023 9:00,12.63,,,,
14678,1/19/2023 9:30,12.678,,,,
14679,1/19/2023 10:00,12.727,,,,
14680,1/19/2023 10:30,12.823,,,,
14681,1/19/2023 11:00,12.896,,,,
14682,1/19/2023 11:30,12.968,,,,
14683,1/19/2023 12:00,13.064,,,,
14684,1/19/2023 12:30,13.185,,,,
14685,1/19/2023 13:00,13.305,,,,
14686,1/19/2023 13:30,13.401,,,,
14687,1/19/2023 14:00,13.473,,,,
14688,1/19/2023 14:30,13.546,,,,
14689,1/19/2023 15:00,13.618,,,,
14690,1/19/2023 15:30,13.666,,,,
14691,1/19/2023 16:00,13.714,,,,
14692,1/19/2023 16:30,13.738,,,,
14693,1/19/2023 17:00,13.762,,,,
14694,1/19/2023 17:30,13.786,,,,
14695,1/19/2023 18:00,13.81,,,,
14696,1/19/2023 18:30,13.81,,,,
14697,1/19/2023 19:00,13.786,,,,
14698,1/19/2023 19:30,13.738,,,,
14699,1/19/2023 20:00,13.714,,,,
14700,1/19/2023 20:30,13.69,,,,
14701,1/19/2023 21:00,13.642,,,,
14702,1/19/2023 21:30,13.594,,,,
14703,1/19/2023 22:00,13.546,,,,
14704,1/19/2023 22:30,13.473,,,,
14705,1/19/2023 23:00,13.425,,,,
14706,1/19/2023 23:30,13.353,,,,
14707,1/20/2023 0:00,13.281,,,,
14708,1/20/2023 0:30,13.233,,,,
14709,1/20/2023 1:00,13.161,,,,
14710,1/20/2023 1:30,13.088,,,,
14711,1/20/2023 2:00,13.016,,,,
14712,1/20/2023 2:30,12.944,,,,
14713,1/20/2023 3:00,12.847,,,,
14714,1/20/2023 3:30,12.775,,,,
14715,1/20/2023 4:00,12.678,,,,
14716,1/20/2023 4:30,12.582,,,,
14717,1/20/2023 5:00,12.485,,,,
14718,1/20/2023 5:30,12.389,,,,
14719,1/20/2023 6:00,12.316,,,,
14720,1/20/2023 6:30,12.219,,,,
14721,1/20/2023 7:00,12.147,,,,
14722,1/20/2023 7:30,12.074,,,,
14723,1/20/2023 8:00,12.001,,,,
14724,1/20/2023 8:30,11.904,,,,
14725,1/20/2023 9:00,11.832,,,,
14726,1/20/2023 9:30,11.759,,,,
14727,1/20/2023 10:00,11.662,,,,
14728,1/20/2023 10:30,11.613,,,,
14729,1/20/2023 11:00,11.54,,,,
14730,1/20/2023 11:30,11.492,,,,
14731,1/20/2023 12:00,11.492,,,,
14732,1/20/2023 12:30,11.516,,,,
14733,1/20/2023 13:00,11.613,,,,
14734,1/20/2023 13:30,11.734,,,,
14735,1/20/2023 14:00,11.904,,,,
14736,1/20/2023 14:30,12.05,,,,
14737,1/20/2023 15:00,12.195,,,,
14738,1/20/2023 15:30,12.316,,,,
14739,1/20/2023 16:00,12.413,,,,
14740,1/20/2023 16:30,12.413,,,,
14741,1/20/2023 17:00,12.413,,,,
14742,1/20/2023 17:30,12.316,,,,
14743,1/20/2023 18:00,12.219,,,,
14744,1/20/2023 18:30,12.122,,,,
14745,1/20/2023 19:00,12.001,,,,
14746,1/20/2023 19:30,11.904,,,,
14747,1/20/2023 20:00,11.783,,,,
14748,1/20/2023 20:30,11.637,,,,
14749,1/20/2023 21:00,11.516,,,,
14750,1/20/2023 21:30,11.394,,,,
14751,1/20/2023 22:00,11.297,,,,
14752,1/20/2023 22:30,11.2,,,,
14753,1/20/2023 23:00,11.102,,,,
14754,1/20/2023 23:30,10.98,,,,
14755,1/21/2023 0:00,10.883,,,,
14756,1/21/2023 0:30,10.785,,,,
14757,1/21/2023 1:00,10.712,,,,
14758,1/21/2023 1:30,10.614,,,,
14759,1/21/2023 2:00,10.541,,,,
14760,1/21/2023 2:30,10.418,,,,
14761,1/21/2023 3:00,10.345,,,,
14762,1/21/2023 3:30,10.222,,,,
14763,1/21/2023 4:00,10.149,,,,
14764,1/21/2023 4:30,10.051,,,,
14765,1/21/2023 5:00,9.952,,,,
14766,1/21/2023 5:30,9.854,,,,
14767,1/21/2023 6:00,9.78,,,,
14768,1/21/2023 6:30,9.682,,,,
14769,1/21/2023 7:00,9.608,,,,
14770,1/21/2023 7:30,9.509,,,,
14771,1/21/2023 8:00,9.41,,,,
14772,1/21/2023 8:30,9.336,,,,
14773,1/21/2023 9:00,9.238,,,,
14774,1/21/2023 9:30,9.188,,,,
14775,1/21/2023 10:00,9.139,,,,
14776,1/21/2023 10:30,9.139,,,,
14777,1/21/2023 11:00,9.139,,,,
14778,1/21/2023 11:30,9.139,,,,
14779,1/21/2023 12:00,9.139,,,,
14780,1/21/2023 12:30,9.213,,,,
14781,1/21/2023 13:00,9.312,,,,
14782,1/21/2023 13:30,9.534,,,,
14783,1/21/2023 14:00,9.731,,,,
14784,1/21/2023 14:30,9.928,,,,
14785,1/21/2023 15:00,10.124,,,,
14786,1/21/2023 15:30,10.296,,,,
14787,1/21/2023 16:00,10.418,,,,
14788,1/21/2023 16:30,10.492,,,,
14789,1/21/2023 17:00,10.541,,,,
14790,1/21/2023 17:30,10.541,,,,
14791,1/21/2023 18:00,10.516,,,,
14792,1/21/2023 18:30,10.467,,,,
14793,1/21/2023 19:00,10.394,,,,
14794,1/21/2023 19:30,10.32,,,,
14795,1/21/2023 20:00,10.198,,,,
14796,1/21/2023 20:30,10.124,,,,
14797,1/21/2023 21:00,10.051,,,,
14798,1/21/2023 21:30,9.977,,,,
14799,1/21/2023 22:00,9.903,,,,
14800,1/21/2023 22:30,9.829,,,,
14801,1/21/2023 23:00,9.78,,,,
14802,1/21/2023 23:30,9.731,,,,
14803,1/22/2023 0:00,9.682,,,,
14804,1/22/2023 0:30,9.657,,,,
14805,1/22/2023 1:00,9.608,,,,
14806,1/22/2023 1:30,9.583,,,,
14807,1/22/2023 2:00,9.558,,,,
14808,1/22/2023 2:30,9.534,,,,
14809,1/22/2023 3:00,9.509,,,,
14810,1/22/2023 3:30,9.509,,,,
14811,1/22/2023 4:00,9.509,,,,
14812,1/22/2023 4:30,9.509,,,,
14813,1/22/2023 5:00,9.509,,,,
14814,1/22/2023 5:30,9.509,,,,
14815,1/22/2023 6:00,9.509,,,,
14816,1/22/2023 6:30,9.534,,,,
14817,1/22/2023 7:00,9.534,,,,
14818,1/22/2023 7:30,9.534,,,,
14819,1/22/2023 8:00,9.534,,,,
14820,1/22/2023 8:30,9.558,,,,
14821,1/22/2023 9:00,10.296,,,,
14822,1/22/2023 9:30,9.534,,,,
14823,1/22/2023 10:00,8.095,,,,
14824,1/22/2023 10:30,6.99,,,,
14825,1/22/2023 11:00,7.393,,,,
14826,1/22/2023 11:30,7.97,,,,
14827,1/22/2023 12:00,8.444,,,,
14828,1/22/2023 12:30,9.015,,,,
14829,1/22/2023 13:00,9.435,,,,
14830,1/22/2023 13:30,9.583,,,,
14831,1/22/2023 14:00,9.731,,,,
14832,1/22/2023 14:30,9.829,,,,
14833,1/22/2023 15:00,9.632,,,,
14834,1/22/2023 15:30,9.435,,,,
14835,1/22/2023 16:00,9.583,,,,
14836,1/22/2023 16:30,9.706,,,,
14837,1/22/2023 17:00,9.805,,,,
14838,1/22/2023 17:30,9.903,,,,
14839,1/22/2023 18:00,9.977,,,,
14840,1/22/2023 18:30,10.026,,,,
14841,1/22/2023 19:00,10.075,,,,
14842,1/22/2023 19:30,10.124,,,,
14843,1/22/2023 20:00,10.149,,,,
14844,1/22/2023 20:30,7.795,,,,
14845,1/22/2023 21:00,7.695,,,,
14846,1/22/2023 21:30,7.87,,,,
14847,1/22/2023 22:00,7.97,,,,
14848,1/22/2023 22:30,7.343,,,,
14849,1/22/2023 23:00,7.569,,,,
14850,1/22/2023 23:30,7.82,,,,
14851,1/23/2023 0:00,7.494,,,,
14852,1/23/2023 0:30,6.889,,,,
14853,1/23/2023 1:00,7.192,,,,
14854,1/23/2023 1:30,7.77,,,,
14855,1/23/2023 2:00,8.344,,,,
14856,1/23/2023 2:30,8.742,,,,
14857,1/23/2023 3:00,9.015,,,,
14858,1/23/2023 3:30,9.262,,,,
14859,1/23/2023 4:00,9.435,,,,
14860,1/23/2023 4:30,9.632,,,,
14861,1/23/2023 5:00,9.78,,,,
14862,1/23/2023 5:30,9.879,,,,
14863,1/23/2023 6:00,9.977,,,,
14864,1/23/2023 6:30,10.051,,,,
14865,1/23/2023 7:00,10.1,,,,
14866,1/23/2023 7:30,10.149,,,,
14867,1/23/2023 8:00,10.198,,,,
14868,1/23/2023 8:30,10.222,,,,
14869,1/23/2023 9:00,10.247,,,,
14870,1/23/2023 9:30,10.247,,,,
14871,1/23/2023 10:00,10.271,,,,
14872,1/23/2023 10:30,10.296,,,,
14873,1/23/2023 11:00,10.345,,,,
14874,1/23/2023 11:30,10.369,,,,
14875,1/23/2023 12:00,10.467,,,,
14876,1/23/2023 12:30,10.565,,,,
14877,1/23/2023 13:00,10.687,,,,
14878,1/23/2023 13:30,10.785,,,,
14879,1/23/2023 14:00,10.785,,,,
14880,1/23/2023 14:30,10.81,,,,
14881,1/23/2023 15:00,10.785,,,,
14882,1/23/2023 15:30,10.761,,,,
14883,1/23/2023 16:00,10.736,,,,
14884,1/23/2023 16:30,10.687,,,,
14885,1/23/2023 17:00,10.614,,,,
14886,1/23/2023 17:30,10.614,,,,
14887,1/23/2023 18:00,10.687,,,,
14888,1/23/2023 18:30,10.907,,,,
14889,1/23/2023 19:00,10.98,,,,
14890,1/23/2023 19:30,10.883,,,,
14891,1/23/2023 20:00,10.785,,,,
14892,1/23/2023 20:30,10.712,,,,
14893,1/23/2023 21:00,10.541,,,,
14894,1/23/2023 21:30,10.394,,,,
14895,1/23/2023 22:00,10.222,,,,
14896,1/23/2023 22:30,10.075,,,,
14897,1/23/2023 23:00,9.952,,,,
14898,1/23/2023 23:30,9.829,,,,
14899,1/24/2023 0:00,9.731,,,,
14900,1/24/2023 0:30,9.632,,,,
14901,1/24/2023 1:00,9.558,,,,
14902,1/24/2023 1:30,9.46,,,,
14903,1/24/2023 2:00,9.386,,,,
14904,1/24/2023 2:30,9.312,,,,
14905,1/24/2023 3:00,9.262,,,,
14906,1/24/2023 3:30,9.188,,,,
14907,1/24/2023 4:00,9.114,,,,
14908,1/24/2023 4:30,9.064,,,,
14909,1/24/2023 5:00,9.015,,,,
14910,1/24/2023 5:30,8.941,,,,
14911,1/24/2023 6:00,8.916,,,,
14912,1/24/2023 6:30,8.841,,,,
14913,1/24/2023 7:00,8.767,,,,
14914,1/24/2023 7:30,8.717,,,,
14915,1/24/2023 8:00,8.668,,,,
14916,1/24/2023 8:30,8.593,,,,
14917,1/24/2023 9:00,8.519,,,,
14918,1/24/2023 9:30,8.494,,,,
14919,1/24/2023 10:00,8.494,,,,
14920,1/24/2023 10:30,8.519,,,,
14921,1/24/2023 11:00,8.543,,,,
14922,1/24/2023 11:30,8.593,,,,
14923,1/24/2023 12:00,8.668,,,,
14924,1/24/2023 12:30,8.767,,,,
14925,1/24/2023 13:00,8.941,,,,
14926,1/24/2023 13:30,9.213,,,,
14927,1/24/2023 14:00,9.46,,,,
14928,1/24/2023 14:30,9.706,,,,
14929,1/24/2023 15:00,9.952,,,,
14930,1/24/2023 15:30,10.222,,,,
14931,1/24/2023 16:00,10.394,,,,
14932,1/24/2023 16:30,10.467,,,,
14933,1/24/2023 17:00,10.516,,,,
14934,1/24/2023 17:30,10.516,,,,
14935,1/24/2023 18:00,10.492,,,,
14936,1/24/2023 18:30,10.443,,,,
14937,1/24/2023 19:00,10.369,,,,
14938,1/24/2023 19:30,10.296,,,,
14939,1/24/2023 20:00,10.247,,,,
14940,1/24/2023 20:30,10.173,,,,
14941,1/24/2023 21:00,10.075,,,,
14942,1/24/2023 21:30,10.001,,,,
14943,1/24/2023 22:00,9.928,,,,
14944,1/24/2023 22:30,9.879,,,,
14945,1/24/2023 23:00,9.805,,,,
14946,1/24/2023 23:30,9.706,,,,
14947,1/25/2023 0:00,9.657,,,,
14948,1/25/2023 0:30,9.608,,,,
14949,1/25/2023 1:00,9.583,,,,
14950,1/25/2023 1:30,9.558,,,,
14951,1/25/2023 2:00,9.534,,,,
14952,1/25/2023 2:30,9.485,,,,
14953,1/25/2023 3:00,9.435,,,,
14954,1/25/2023 3:30,9.41,,,,
14955,1/25/2023 4:00,9.386,,,,
14956,1/25/2023 4:30,9.386,,,,
14957,1/25/2023 5:00,9.386,,,,
14958,1/25/2023 5:30,9.41,,,,
14959,1/25/2023 6:00,9.435,,,,
14960,1/25/2023 6:30,9.46,,,,
14961,1/25/2023 7:00,9.485,,,,
14962,1/25/2023 7:30,9.509,,,,
14963,1/25/2023 8:00,9.558,,,,
14964,1/25/2023 8:30,9.583,,,,
14965,1/25/2023 9:00,9.608,,,,
