#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10177893, SEN S/N: 10177893)",Coupler Detached (LGR S/N: 10177893),Coupler Attached (LGR S/N: 10177893),Host Connected (LGR S/N: 10177893),Stopped (LGR S/N: 10177893),End Of File (LGR S/N: 10177893)
4325,7/8/2021 2:00,22.417,,,,,
4326,7/8/2021 2:30,22.393,,,,,
4327,7/8/2021 3:00,22.369,,,,,
4328,7/8/2021 3:30,22.345,,,,,
4329,7/8/2021 4:00,22.321,,,,,
4330,7/8/2021 4:30,22.274,,,,,
4331,7/8/2021 5:00,22.274,,,,,
4332,7/8/2021 5:30,22.25,,,,,
4333,7/8/2021 6:00,22.202,,,,,
4334,7/8/2021 6:30,22.178,,,,,
4335,7/8/2021 7:00,22.154,,,,,
4336,7/8/2021 7:30,22.13,,,,,
4337,7/8/2021 8:00,22.13,,,,,
4338,7/8/2021 8:30,22.106,,,,,
4339,7/8/2021 9:00,22.106,,,,,
4340,7/8/2021 9:30,22.106,,,,,
4341,7/8/2021 10:00,22.776,,,,,
4342,7/8/2021 10:30,23.569,,,,,
4343,7/8/2021 11:00,23.424,,,,,
4344,7/8/2021 11:30,23.424,,,,,
4345,7/8/2021 12:00,23.352,,,,,
4346,7/8/2021 12:30,23.256,,,,,
4347,7/8/2021 13:00,23.256,,,,,
4348,7/8/2021 13:30,23.4,,,,,
4349,7/8/2021 14:00,23.4,,,,,
4350,7/8/2021 14:30,23.352,,,,,
4351,7/8/2021 15:00,23.256,,,,,
4352,7/8/2021 15:30,23.16,,,,,
4353,7/8/2021 16:00,23.088,,,,,
4354,7/8/2021 16:30,23.016,,,,,
4355,7/8/2021 17:00,22.968,,,,,
4356,7/8/2021 17:30,22.896,,,,,
4357,7/8/2021 18:00,22.848,,,,,
4358,7/8/2021 18:30,22.8,,,,,
4359,7/8/2021 19:00,22.753,,,,,
4360,7/8/2021 19:30,22.729,,,,,
4361,7/8/2021 20:00,22.681,,,,,
4362,7/8/2021 20:30,22.633,,,,,
4363,7/8/2021 21:00,22.585,,,,,
4364,7/8/2021 21:30,22.537,,,,,
4365,7/8/2021 22:00,22.489,,,,,
4366,7/8/2021 22:30,22.441,,,,,
4367,7/8/2021 23:00,22.393,,,,,
4368,7/8/2021 23:30,22.345,,,,,
4369,7/9/2021 0:00,22.298,,,,,
4370,7/9/2021 0:30,22.25,,,,,
4371,7/9/2021 1:00,22.202,,,,,
4372,7/9/2021 1:30,22.178,,,,,
4373,7/9/2021 2:00,22.154,,,,,
4374,7/9/2021 2:30,22.13,,,,,
4375,7/9/2021 3:00,22.082,,,,,
4376,7/9/2021 3:30,22.058,,,,,
4377,7/9/2021 4:00,22.034,,,,,
4378,7/9/2021 4:30,22.011,,,,,
4379,7/9/2021 5:00,21.963,,,,,
4380,7/9/2021 5:30,21.939,,,,,
4381,7/9/2021 6:00,21.891,,,,,
4382,7/9/2021 6:30,21.867,,,,,
4383,7/9/2021 7:00,21.843,,,,,
4384,7/9/2021 7:30,21.819,,,,,
4385,7/9/2021 8:00,21.819,,,,,
4386,7/9/2021 8:30,21.819,,,,,
4387,7/9/2021 9:00,21.819,,,,,
4388,7/9/2021 9:30,21.843,,,,,
4389,7/9/2021 10:00,21.891,,,,,
4390,7/9/2021 10:30,21.915,,,,,
4391,7/9/2021 11:00,21.963,,,,,
4392,7/9/2021 11:30,22.034,,,,,
4393,7/9/2021 12:00,22.106,,,,,
4394,7/9/2021 12:30,22.178,,,,,
4395,7/9/2021 13:00,22.25,,,,,
4396,7/9/2021 13:30,22.369,,,,,
4397,7/9/2021 14:00,22.417,,,,,
4398,7/9/2021 14:30,22.489,,,,,
4399,7/9/2021 15:00,22.537,,,,,
4400,7/9/2021 15:30,22.561,,,,,
4401,7/9/2021 16:00,22.585,,,,,
4402,7/9/2021 16:30,22.705,,,,,
4403,7/9/2021 17:00,22.753,,,,,
4404,7/9/2021 17:30,22.753,,,,,
4405,7/9/2021 18:00,22.729,,,,,
4406,7/9/2021 18:30,22.729,,,,,
4407,7/9/2021 19:00,22.705,,,,,
4408,7/9/2021 19:30,22.705,,,,,
4409,7/9/2021 20:00,22.681,,,,,
4410,7/9/2021 20:30,22.657,,,,,
4411,7/9/2021 21:00,22.657,,,,,
4412,7/9/2021 21:30,22.633,,,,,
4413,7/9/2021 22:00,22.609,,,,,
4414,7/9/2021 22:30,22.585,,,,,
4415,7/9/2021 23:00,22.561,,,,,
4416,7/9/2021 23:30,22.513,,,,,
4417,7/10/2021 0:00,22.465,,,,,
4418,7/10/2021 0:30,22.441,,,,,
4419,7/10/2021 1:00,22.393,,,,,
4420,7/10/2021 1:30,22.345,,,,,
4421,7/10/2021 2:00,22.298,,,,,
4422,7/10/2021 2:30,22.274,,,,,
4423,7/10/2021 3:00,22.226,,,,,
4424,7/10/2021 3:30,22.178,,,,,
4425,7/10/2021 4:00,22.13,,,,,
4426,7/10/2021 4:30,22.082,,,,,
4427,7/10/2021 5:00,22.034,,,,,
4428,7/10/2021 5:30,21.987,,,,,
4429,7/10/2021 6:00,21.939,,,,,
4430,7/10/2021 6:30,21.891,,,,,
4431,7/10/2021 7:00,21.843,,,,,
4432,7/10/2021 7:30,21.795,,,,,
4433,7/10/2021 8:00,21.772,,,,,
4434,7/10/2021 8:30,21.772,,,,,
4435,7/10/2021 9:00,21.748,,,,,
4436,7/10/2021 9:30,21.772,,,,,
4437,7/10/2021 10:00,21.795,,,,,
4438,7/10/2021 10:30,21.819,,,,,
4439,7/10/2021 11:00,21.867,,,,,
4440,7/10/2021 11:30,21.915,,,,,
4441,7/10/2021 12:00,21.963,,,,,
4442,7/10/2021 12:30,22.011,,,,,
4443,7/10/2021 13:00,22.082,,,,,
4444,7/10/2021 13:30,22.178,,,,,
4445,7/10/2021 14:00,22.274,,,,,
4446,7/10/2021 14:30,22.345,,,,,
4447,7/10/2021 15:00,22.417,,,,,
4448,7/10/2021 15:30,22.489,,,,,
4449,7/10/2021 16:00,22.609,,,,,
4450,7/10/2021 16:30,22.705,,,,,
4451,7/10/2021 17:00,22.776,,,,,
4452,7/10/2021 17:30,22.753,,,,,
4453,7/10/2021 18:00,22.729,,,,,
4454,7/10/2021 18:30,22.729,,,,,
4455,7/10/2021 19:00,22.705,,,,,
4456,7/10/2021 19:30,22.705,,,,,
4457,7/10/2021 20:00,22.705,,,,,
4458,7/10/2021 20:30,22.681,,,,,
4459,7/10/2021 21:00,22.657,,,,,
4460,7/10/2021 21:30,22.657,,,,,
4461,7/10/2021 22:00,22.657,,,,,
4462,7/10/2021 22:30,22.657,,,,,
4463,7/10/2021 23:00,22.633,,,,,
4464,7/10/2021 23:30,22.609,,,,,
4465,7/11/2021 0:00,22.561,,,,,
4466,7/11/2021 0:30,22.537,,,,,
4467,7/11/2021 1:00,22.513,,,,,
4468,7/11/2021 1:30,22.489,,,,,
4469,7/11/2021 2:00,22.465,,,,,
4470,7/11/2021 2:30,22.441,,,,,
4471,7/11/2021 3:00,22.393,,,,,
4472,7/11/2021 3:30,22.369,,,,,
4473,7/11/2021 4:00,22.321,,,,,
4474,7/11/2021 4:30,22.298,,,,,
4475,7/11/2021 5:00,22.25,,,,,
4476,7/11/2021 5:30,22.202,,,,,
4477,7/11/2021 6:00,22.154,,,,,
4478,7/11/2021 6:30,22.13,,,,,
4479,7/11/2021 7:00,22.082,,,,,
4480,7/11/2021 7:30,22.058,,,,,
4481,7/11/2021 8:00,22.034,,,,,
4482,7/11/2021 8:30,22.034,,,,,
4483,7/11/2021 9:00,22.034,,,,,
4484,7/11/2021 9:30,22.058,,,,,
4485,7/11/2021 10:00,22.082,,,,,
4486,7/11/2021 10:30,22.13,,,,,
4487,7/11/2021 11:00,22.154,,,,,
4488,7/11/2021 11:30,22.226,,,,,
4489,7/11/2021 12:00,22.274,,,,,
4490,7/11/2021 12:30,22.776,,,,,
4491,7/11/2021 13:00,24.726,,,,,
4492,7/11/2021 13:30,24.992,,,,,
4493,7/11/2021 14:00,24.968,,,,,
4494,7/11/2021 14:30,24.871,,,,,
4495,7/11/2021 15:00,24.968,,,,,
4496,7/11/2021 15:30,25.283,,,,,
4497,7/11/2021 16:00,25.258,,,,,
4498,7/11/2021 16:30,25.162,,,,,
4499,7/11/2021 17:00,25.016,,,,,
4500,7/11/2021 17:30,24.919,,,,,
4501,7/11/2021 18:00,24.798,,,,,
4502,7/11/2021 18:30,24.75,,,,,
4503,7/11/2021 19:00,24.677,,,,,
4504,7/11/2021 19:30,24.605,,,,,
4505,7/11/2021 20:00,24.557,,,,,
4506,7/11/2021 20:30,24.484,,,,,
4507,7/11/2021 21:00,24.436,,,,,
4508,7/11/2021 21:30,24.412,,,,,
4509,7/11/2021 22:00,24.363,,,,,
4510,7/11/2021 22:30,24.291,,,,,
4511,7/11/2021 23:00,24.243,,,,,
4512,7/11/2021 23:30,24.171,,,,,
4513,7/12/2021 0:00,24.122,,,,,
4514,7/12/2021 0:30,24.074,,,,,
4515,7/12/2021 1:00,24.002,,,,,
4516,7/12/2021 1:30,23.93,,,,,
4517,7/12/2021 2:00,23.881,,,,,
4518,7/12/2021 2:30,23.809,,,,,
4519,7/12/2021 3:00,23.761,,,,,
4520,7/12/2021 3:30,23.689,,,,,
4521,7/12/2021 4:00,23.617,,,,,
4522,7/12/2021 4:30,23.569,,,,,
4523,7/12/2021 5:00,23.521,,,,,
4524,7/12/2021 5:30,23.424,,,,,
4525,7/12/2021 6:00,23.376,,,,,
4526,7/12/2021 6:30,23.328,,,,,
4527,7/12/2021 7:00,23.256,,,,,
4528,7/12/2021 7:30,23.232,,,,,
4529,7/12/2021 8:00,23.184,,,,,
4530,7/12/2021 8:30,23.16,,,,,
4531,7/12/2021 9:00,23.136,,,,,
4532,7/12/2021 9:30,23.136,,,,,
4533,7/12/2021 10:00,23.136,,,,,
4534,7/12/2021 10:30,23.16,,,,,
4535,7/12/2021 11:00,23.184,,,,,
4536,7/12/2021 11:30,23.232,,,,,
4537,7/12/2021 12:00,23.304,,,,,
4538,7/12/2021 12:30,23.352,,,,,
4539,7/12/2021 13:00,23.376,,,,,
4540,7/12/2021 13:30,23.424,,,,,
4541,7/12/2021 14:00,23.521,,,,,
4542,7/12/2021 14:30,23.569,,,,,
4543,7/12/2021 15:00,23.617,,,,,
4544,7/12/2021 15:30,23.689,,,,,
4545,7/12/2021 16:00,23.809,,,,,
4546,7/12/2021 16:30,23.905,,,,,
4547,7/12/2021 17:00,23.954,,,,,
4548,7/12/2021 17:30,23.905,,,,,
4549,7/12/2021 18:00,23.881,,,,,
4550,7/12/2021 18:30,23.881,,,,,
4551,7/12/2021 19:00,23.881,,,,,
4552,7/12/2021 19:30,23.857,,,,,
4553,7/12/2021 20:00,23.857,,,,,
4554,7/12/2021 20:30,23.833,,,,,
4555,7/12/2021 21:00,23.809,,,,,
4556,7/12/2021 21:30,23.833,,,,,
4557,7/12/2021 22:00,23.857,,,,,
4558,7/12/2021 22:30,23.785,,,,,
4559,7/12/2021 23:00,23.761,,,,,
4560,7/12/2021 23:30,23.713,,,,,
4561,7/13/2021 0:00,23.665,,,,,
4562,7/13/2021 0:30,23.617,,,,,
4563,7/13/2021 1:00,23.569,,,,,
4564,7/13/2021 1:30,23.545,,,,,
4565,7/13/2021 2:00,23.497,,,,,
4566,7/13/2021 2:30,23.424,,,,,
4567,7/13/2021 3:00,23.376,,,,,
4568,7/13/2021 3:30,23.304,,,,,
4569,7/13/2021 4:00,23.232,,,,,
4570,7/13/2021 4:30,23.136,,,,,
4571,7/13/2021 5:00,23.064,,,,,
4572,7/13/2021 5:30,22.992,,,,,
4573,7/13/2021 6:00,22.896,,,,,
4574,7/13/2021 6:30,22.824,,,,,
4575,7/13/2021 7:00,22.753,,,,,
4576,7/13/2021 7:30,22.657,,,,,
4577,7/13/2021 8:00,22.633,,,,,
4578,7/13/2021 8:30,22.609,,,,,
4579,7/13/2021 9:00,22.609,,,,,
4580,7/13/2021 9:30,22.609,,,,,
4581,7/13/2021 10:00,22.633,,,,,
4582,7/13/2021 10:30,22.657,,,,,
4583,7/13/2021 11:00,22.705,,,,,
4584,7/13/2021 11:30,22.753,,,,,
4585,7/13/2021 12:00,22.8,,,,,
4586,7/13/2021 12:30,22.896,,,,,
4587,7/13/2021 13:00,22.92,,,,,
4588,7/13/2021 13:30,22.992,,,,,
4589,7/13/2021 14:00,23.088,,,,,
4590,7/13/2021 14:30,23.136,,,,,
4591,7/13/2021 15:00,23.184,,,,,
4592,7/13/2021 15:30,23.232,,,,,
4593,7/13/2021 16:00,23.4,,,,,
4594,7/13/2021 16:30,23.448,,,,,
4595,7/13/2021 17:00,23.472,,,,,
4596,7/13/2021 17:30,23.448,,,,,
4597,7/13/2021 18:00,23.424,,,,,
4598,7/13/2021 18:30,23.424,,,,,
4599,7/13/2021 19:00,23.4,,,,,
4600,7/13/2021 19:30,23.4,,,,,
4601,7/13/2021 20:00,23.376,,,,,
4602,7/13/2021 20:30,23.376,,,,,
4603,7/13/2021 21:00,23.352,,,,,
4604,7/13/2021 21:30,23.352,,,,,
4605,7/13/2021 22:00,23.328,,,,,
4606,7/13/2021 22:30,23.304,,,,,
4607,7/13/2021 23:00,23.256,,,,,
4608,7/13/2021 23:30,23.232,,,,,
4609,7/14/2021 0:00,23.184,,,,,
4610,7/14/2021 0:30,23.16,,,,,
4611,7/14/2021 1:00,23.112,,,,,
4612,7/14/2021 1:30,23.04,,,,,
4613,7/14/2021 2:00,22.992,,,,,
4614,7/14/2021 2:30,22.92,,,,,
4615,7/14/2021 3:00,22.848,,,,,
4616,7/14/2021 3:30,22.8,,,,,
4617,7/14/2021 4:00,22.753,,,,,
4618,7/14/2021 4:30,22.657,,,,,
4619,7/14/2021 5:00,22.609,,,,,
4620,7/14/2021 5:30,22.537,,,,,
4621,7/14/2021 6:00,22.465,,,,,
4622,7/14/2021 6:30,22.393,,,,,
4623,7/14/2021 7:00,22.345,,,,,
4624,7/14/2021 7:30,22.298,,,,,
4625,7/14/2021 8:00,22.274,,,,,
4626,7/14/2021 8:30,22.274,,,,,
4627,7/14/2021 9:00,22.298,,,,,
4628,7/14/2021 9:30,22.321,,,,,
4629,7/14/2021 10:00,22.345,,,,,
4630,7/14/2021 10:30,22.369,,,,,
4631,7/14/2021 11:00,22.417,,,,,
4632,7/14/2021 11:30,22.513,,,,,
4633,7/14/2021 12:00,22.585,,,,,
4634,7/14/2021 12:30,22.633,,,,,
4635,7/14/2021 13:00,22.681,,,,,
4636,7/14/2021 13:30,22.729,,,,,
4637,7/14/2021 14:00,22.824,,,,,
4638,7/14/2021 14:30,22.872,,,,,
4639,7/14/2021 15:00,22.944,,,,,
4640,7/14/2021 15:30,26.549,,,,,
4641,7/14/2021 16:00,26.793,,,,,
4642,7/14/2021 16:30,26.622,,,,,
4643,7/14/2021 17:00,26.036,,,,,
4644,7/14/2021 17:30,26.426,,,,,
4645,7/14/2021 18:00,26.329,,,,,
4646,7/14/2021 18:30,25.695,,,,,
4647,7/14/2021 19:00,25.331,,,,,
4648,7/14/2021 19:30,25.234,,,,,
4649,7/14/2021 20:00,25.016,,,,,
4650,7/14/2021 20:30,24.823,,,,,
4651,7/14/2021 21:00,24.605,,,,,
4652,7/14/2021 21:30,24.412,,,,,
4653,7/14/2021 22:00,24.219,,,,,
4654,7/14/2021 22:30,24.098,,,,,
4655,7/14/2021 23:00,23.93,,,,,
4656,7/14/2021 23:30,23.761,,,,,
4657,7/15/2021 0:00,23.641,,,,,
4658,7/15/2021 0:30,23.521,,,,,
4659,7/15/2021 1:00,23.4,,,,,
4660,7/15/2021 1:30,23.28,,,,,
4661,7/15/2021 2:00,23.208,,,,,
4662,7/15/2021 2:30,23.136,,,,,
4663,7/15/2021 3:00,23.064,,,,,
4664,7/15/2021 3:30,22.968,,,,,
4665,7/15/2021 4:00,22.896,,,,,
4666,7/15/2021 4:30,22.824,,,,,
4667,7/15/2021 5:00,22.753,,,,,
4668,7/15/2021 5:30,22.681,,,,,
4669,7/15/2021 6:00,22.609,,,,,
4670,7/15/2021 6:30,22.561,,,,,
4671,7/15/2021 7:00,22.513,,,,,
4672,7/15/2021 7:30,22.465,,,,,
4673,7/15/2021 8:00,22.441,,,,,
4674,7/15/2021 8:30,22.441,,,,,
4675,7/15/2021 9:00,22.465,,,,,
4676,7/15/2021 9:30,22.489,,,,,
4677,7/15/2021 10:00,22.537,,,,,
4678,7/15/2021 10:30,22.585,,,,,
4679,7/15/2021 11:00,22.657,,,,,
4680,7/15/2021 11:30,22.729,,,,,
4681,7/15/2021 12:00,22.824,,,,,
4682,7/15/2021 12:30,22.872,,,,,
4683,7/15/2021 13:00,22.92,,,,,
4684,7/15/2021 13:30,23.016,,,,,
4685,7/15/2021 14:00,23.112,,,,,
4686,7/15/2021 14:30,23.112,,,,,
4687,7/15/2021 15:00,23.16,,,,,
4688,7/15/2021 15:30,23.208,,,,,
4689,7/15/2021 16:00,23.352,,,,,
4690,7/15/2021 16:30,23.4,,,,,
4691,7/15/2021 17:00,23.424,,,,,
4692,7/15/2021 17:30,23.424,,,,,
4693,7/15/2021 18:00,23.424,,,,,
4694,7/15/2021 18:30,23.424,,,,,
4695,7/15/2021 19:00,23.448,,,,,
4696,7/15/2021 19:30,23.448,,,,,
4697,7/15/2021 20:00,23.448,,,,,
4698,7/15/2021 20:30,23.448,,,,,
4699,7/15/2021 21:00,23.448,,,,,
4700,7/15/2021 21:30,23.472,,,,,
4701,7/15/2021 22:00,23.448,,,,,
4702,7/15/2021 22:30,23.424,,,,,
4703,7/15/2021 23:00,23.4,,,,,
4704,7/15/2021 23:30,23.376,,,,,
4705,7/16/2021 0:00,23.328,,,,,
4706,7/16/2021 0:30,23.304,,,,,
4707,7/16/2021 1:00,23.256,,,,,
4708,7/16/2021 1:30,23.232,,,,,
4709,7/16/2021 2:00,23.184,,,,,
4710,7/16/2021 2:30,23.16,,,,,
4711,7/16/2021 3:00,23.112,,,,,
4712,7/16/2021 3:30,23.088,,,,,
4713,7/16/2021 4:00,23.04,,,,,
4714,7/16/2021 4:30,23.016,,,,,
4715,7/16/2021 5:00,22.968,,,,,
4716,7/16/2021 5:30,22.944,,,,,
4717,7/16/2021 6:00,22.896,,,,,
4718,7/16/2021 6:30,22.848,,,,,
4719,7/16/2021 7:00,22.824,,,,,
4720,7/16/2021 7:30,22.776,,,,,
4721,7/16/2021 8:00,22.776,,,,,
4722,7/16/2021 8:30,22.753,,,,,
4723,7/16/2021 9:00,22.753,,,,,
4724,7/16/2021 9:30,22.776,,,,,
4725,7/16/2021 10:00,22.8,,,,,
4726,7/16/2021 10:30,22.848,,,,,
4727,7/16/2021 11:00,22.896,,,,,
4728,7/16/2021 11:30,22.968,,,,,
4729,7/16/2021 12:00,23.016,,,,,
4730,7/16/2021 12:30,23.016,,,,,
4731,7/16/2021 13:00,23.016,,,,,
4732,7/16/2021 13:30,24.968,,,,,
4733,7/16/2021 14:00,25.428,,,,,
4734,7/16/2021 14:30,25.598,,,,,
4735,7/16/2021 15:00,25.428,,,,,
4736,7/16/2021 15:30,25.258,,,,,
4737,7/16/2021 16:00,25.137,,,,,
4738,7/16/2021 16:30,25.016,,,,,
4739,7/16/2021 17:00,24.919,,,,,
4740,7/16/2021 17:30,24.847,,,,,
4741,7/16/2021 18:00,24.774,,,,,
4742,7/16/2021 18:30,24.702,,,,,
4743,7/16/2021 19:00,24.629,,,,,
4744,7/16/2021 19:30,24.581,,,,,
4745,7/16/2021 20:00,24.508,,,,,
4746,7/16/2021 20:30,24.46,,,,,
4747,7/16/2021 21:00,24.363,,,,,
4748,7/16/2021 21:30,24.267,,,,,
4749,7/16/2021 22:00,24.171,,,,,
4750,7/16/2021 22:30,24.098,,,,,
4751,7/16/2021 23:00,24.026,,,,,
4752,7/16/2021 23:30,23.954,,,,,
4753,7/17/2021 0:00,23.881,,,,,
4754,7/17/2021 0:30,23.809,,,,,
4755,7/17/2021 1:00,23.737,,,,,
4756,7/17/2021 1:30,23.689,,,,,
4757,7/17/2021 2:00,23.617,,,,,
4758,7/17/2021 2:30,23.569,,,,,
4759,7/17/2021 3:00,23.521,,,,,
4760,7/17/2021 3:30,23.472,,,,,
4761,7/17/2021 4:00,23.4,,,,,
4762,7/17/2021 4:30,23.352,,,,,
4763,7/17/2021 5:00,23.304,,,,,
4764,7/17/2021 5:30,23.256,,,,,
4765,7/17/2021 6:00,23.184,,,,,
4766,7/17/2021 6:30,23.136,,,,,
4767,7/17/2021 7:00,23.088,,,,,
4768,7/17/2021 7:30,23.04,,,,,
4769,7/17/2021 8:00,23.016,,,,,
4770,7/17/2021 8:30,22.992,,,,,
4771,7/17/2021 9:00,22.992,,,,,
4772,7/17/2021 9:30,22.992,,,,,
4773,7/17/2021 10:00,23.016,,,,,
4774,7/17/2021 10:30,23.04,,,,,
4775,7/17/2021 11:00,23.088,,,,,
4776,7/17/2021 11:30,23.136,,,,,
4777,7/17/2021 12:00,23.184,,,,,
4778,7/17/2021 12:30,23.28,,,,,
4779,7/17/2021 13:00,23.328,,,,,
4780,7/17/2021 13:30,23.424,,,,,
4781,7/17/2021 14:00,23.545,,,,,
4782,7/17/2021 14:30,23.617,,,,,
4783,7/17/2021 15:00,23.665,,,,,
4784,7/17/2021 15:30,23.737,,,,,
4785,7/17/2021 16:00,23.833,,,,,
4786,7/17/2021 16:30,23.857,,,,,
4787,7/17/2021 17:00,23.809,,,,,
4788,7/17/2021 17:30,26.72,,,,,
4789,7/17/2021 18:00,26.329,,,,,
4790,7/17/2021 18:30,25.987,,,,,
4791,7/17/2021 19:00,25.72,,,,,
4792,7/17/2021 19:30,25.477,,,,,
4793,7/17/2021 20:00,25.283,,,,,
4794,7/17/2021 20:30,25.016,,,,,
4795,7/17/2021 21:00,24.871,,,,,
4796,7/17/2021 21:30,24.702,,,,,
4797,7/17/2021 22:00,24.508,,,,,
4798,7/17/2021 22:30,24.315,,,,,
4799,7/17/2021 23:00,24.146,,,,,
4800,7/17/2021 23:30,23.954,,,,,
4801,7/18/2021 0:00,23.833,,,,,
4802,7/18/2021 0:30,23.737,,,,,
4803,7/18/2021 1:00,23.617,,,,,
4804,7/18/2021 1:30,23.521,,,,,
4805,7/18/2021 2:00,23.448,,,,,
4806,7/18/2021 2:30,23.376,,,,,
4807,7/18/2021 3:00,23.304,,,,,
4808,7/18/2021 3:30,23.208,,,,,
4809,7/18/2021 4:00,23.136,,,,,
4810,7/18/2021 4:30,23.088,,,,,
4811,7/18/2021 5:00,23.016,,,,,
4812,7/18/2021 5:30,22.968,,,,,
4813,7/18/2021 6:00,22.92,,,,,
4814,7/18/2021 6:30,22.872,,,,,
4815,7/18/2021 7:00,22.848,,,,,
4816,7/18/2021 7:30,22.8,,,,,
4817,7/18/2021 8:00,22.8,,,,,
4818,7/18/2021 8:30,22.776,,,,,
4819,7/18/2021 9:00,22.753,,,,,
4820,7/18/2021 9:30,22.776,,,,,
4821,7/18/2021 10:00,22.776,,,,,
4822,7/18/2021 10:30,22.8,,,,,
4823,7/18/2021 11:00,22.824,,,,,
4824,7/18/2021 11:30,22.848,,,,,
4825,7/18/2021 12:00,22.896,,,,,
4826,7/18/2021 12:30,22.968,,,,,
4827,7/18/2021 13:00,23.016,,,,,
4828,7/18/2021 13:30,23.088,,,,,
4829,7/18/2021 14:00,23.136,,,,,
4830,7/18/2021 14:30,23.16,,,,,
4831,7/18/2021 15:00,23.16,,,,,
4832,7/18/2021 15:30,23.256,,,,,
4833,7/18/2021 16:00,23.521,,,,,
4834,7/18/2021 16:30,23.472,,,,,
4835,7/18/2021 17:00,23.424,,,,,
4836,7/18/2021 17:30,23.376,,,,,
4837,7/18/2021 18:00,23.352,,,,,
4838,7/18/2021 18:30,23.28,,,,,
4839,7/18/2021 19:00,23.184,,,,,
4840,7/18/2021 19:30,23.04,,,,,
4841,7/18/2021 20:00,22.896,,,,,
4842,7/18/2021 20:30,22.944,,,,,
4843,7/18/2021 21:00,22.92,,,,,
4844,7/18/2021 21:30,22.896,,,,,
4845,7/18/2021 22:00,22.872,,,,,
4846,7/18/2021 22:30,22.824,,,,,
4847,7/18/2021 23:00,22.776,,,,,
4848,7/18/2021 23:30,22.753,,,,,
4849,7/19/2021 0:00,22.705,,,,,
4850,7/19/2021 0:30,22.633,,,,,
4851,7/19/2021 1:00,22.609,,,,,
4852,7/19/2021 1:30,22.561,,,,,
4853,7/19/2021 2:00,22.513,,,,,
4854,7/19/2021 2:30,22.417,,,,,
4855,7/19/2021 3:00,22.417,,,,,
4856,7/19/2021 3:30,22.729,,,,,
4857,7/19/2021 4:00,22.776,,,,,
4858,7/19/2021 4:30,22.729,,,,,
4859,7/19/2021 5:00,22.657,,,,,
4860,7/19/2021 5:30,22.585,,,,,
4861,7/19/2021 6:00,22.537,,,,,
4862,7/19/2021 6:30,22.154,,,,,
4863,7/19/2021 7:00,22.13,,,,,
4864,7/19/2021 7:30,21.939,,,,,
4865,7/19/2021 8:00,22.058,,,,,
4866,7/19/2021 8:30,21.604,,,,,
4867,7/19/2021 9:00,21.915,,,,,
4868,7/19/2021 9:30,21.939,,,,,
4869,7/19/2021 10:00,22.106,,,,,
4870,7/19/2021 10:30,22.226,,,,,
4871,7/19/2021 11:00,22.274,,,,,
4872,7/19/2021 11:30,22.321,,,,,
4873,7/19/2021 12:00,22.345,,,,,
4874,7/19/2021 12:30,22.369,,,,,
4875,7/19/2021 13:00,22.393,,,,,
4876,7/19/2021 13:30,22.417,,,,,
4877,7/19/2021 14:00,22.441,,,,,
4878,7/19/2021 14:30,22.465,,,,,
4879,7/19/2021 15:00,22.489,,,,,
4880,7/19/2021 15:30,22.513,,,,,
4881,7/19/2021 16:00,22.513,,,,,
4882,7/19/2021 16:30,22.513,,,,,
4883,7/19/2021 17:00,22.489,,,,,
4884,7/19/2021 17:30,22.489,,,,,
4885,7/19/2021 18:00,22.465,,,,,
4886,7/19/2021 18:30,22.465,,,,,
4887,7/19/2021 19:00,22.441,,,,,
4888,7/19/2021 19:30,22.417,,,,,
4889,7/19/2021 20:00,22.369,,,,,
4890,7/19/2021 20:30,22.321,,,,,
4891,7/19/2021 21:00,22.298,,,,,
4892,7/19/2021 21:30,22.25,,,,,
4893,7/19/2021 22:00,22.202,,,,,
4894,7/19/2021 22:30,22.154,,,,,
4895,7/19/2021 23:00,22.082,,,,,
4896,7/19/2021 23:30,22.034,,,,,
4897,7/20/2021 0:00,21.963,,,,,
4898,7/20/2021 0:30,21.891,,,,,
4899,7/20/2021 1:00,21.819,,,,,
4900,7/20/2021 1:30,21.748,,,,,
4901,7/20/2021 2:00,21.676,,,,,
4902,7/20/2021 2:30,21.604,,,,,
4903,7/20/2021 3:00,21.557,,,,,
4904,7/20/2021 3:30,21.485,,,,,
4905,7/20/2021 4:00,21.413,,,,,
4906,7/20/2021 4:30,21.366,,,,,
4907,7/20/2021 5:00,21.318,,,,,
4908,7/20/2021 5:30,21.27,,,,,
4909,7/20/2021 6:00,21.223,,,,,
4910,7/20/2021 6:30,21.175,,,,,
4911,7/20/2021 7:00,21.151,,,,,
4912,7/20/2021 7:30,21.127,,,,,
4913,7/20/2021 8:00,21.127,,,,,
4914,7/20/2021 8:30,21.103,,,,,
4915,7/20/2021 9:00,21.103,,,,,
4916,7/20/2021 9:30,21.127,,,,,
4917,7/20/2021 10:00,21.151,,,,,
4918,7/20/2021 10:30,21.199,,,,,
4919,7/20/2021 11:00,21.246,,,,,
4920,7/20/2021 11:30,21.318,,,,,
4921,7/20/2021 12:00,21.39,,,,,
4922,7/20/2021 12:30,21.461,,,,,
4923,7/20/2021 13:00,21.557,,,,,
4924,7/20/2021 13:30,21.628,,,,,
4925,7/20/2021 14:00,21.7,,,,,
4926,7/20/2021 14:30,21.772,,,,,
