#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10177893, SEN S/N: 10177893)",Coupler Detached (LGR S/N: 10177893),Coupler Attached (LGR S/N: 10177893),Host Connected (LGR S/N: 10177893),Bad Battery (LGR S/N: 10177893),End Of File (LGR S/N: 10177893)
20603,10/9/2022 12:30,13.425,,,,,
20604,10/9/2022 13:00,13.473,,,,,
20605,10/9/2022 13:30,13.522,,,,,
20606,10/9/2022 14:00,13.594,,,,,
20607,10/9/2022 14:30,13.642,,,,,
20608,10/9/2022 15:00,13.69,,,,,
20609,10/9/2022 15:30,13.738,,,,,
20610,10/9/2022 16:00,13.81,,,,,
20611,10/9/2022 16:30,13.858,,,,,
20612,10/9/2022 17:00,13.906,,,,,
20613,10/9/2022 17:30,13.978,,,,,
20614,10/9/2022 18:00,14.026,,,,,
20615,10/9/2022 18:30,14.074,,,,,
20616,10/9/2022 19:00,14.122,,,,,
20617,10/9/2022 19:30,14.17,,,,,
20618,10/9/2022 20:00,14.218,,,,,
20619,10/9/2022 20:30,14.266,,,,,
20620,10/9/2022 21:00,14.314,,,,,
20621,10/9/2022 21:30,14.337,,,,,
20622,10/9/2022 22:00,14.361,,,,,
20623,10/9/2022 22:30,14.361,,,,,
20624,10/9/2022 23:00,14.361,,,,,
20625,10/9/2022 23:30,14.361,,,,,
20626,10/10/2022 0:00,14.361,,,,,
20627,10/10/2022 0:30,14.337,,,,,
20628,10/10/2022 1:00,14.29,,,,,
20629,10/10/2022 1:30,14.266,,,,,
20630,10/10/2022 2:00,14.242,,,,,
20631,10/10/2022 2:30,14.218,,,,,
20632,10/10/2022 3:00,14.194,,,,,
20633,10/10/2022 3:30,14.17,,,,,
20634,10/10/2022 4:00,14.122,,,,,
20635,10/10/2022 4:30,14.098,,,,,
20636,10/10/2022 5:00,14.074,,,,,
20637,10/10/2022 5:30,14.05,,,,,
20638,10/10/2022 6:00,14.05,,,,,
20639,10/10/2022 6:30,14.026,,,,,
20640,10/10/2022 7:00,14.002,,,,,
20641,10/10/2022 7:30,13.978,,,,,
20642,10/10/2022 8:00,13.954,,,,,
20643,10/10/2022 8:30,13.93,,,,,
20644,10/10/2022 9:00,13.93,,,,,
20645,10/10/2022 9:30,13.906,,,,,
20646,10/10/2022 10:00,13.906,,,,,
20647,10/10/2022 10:30,13.906,,,,,
20648,10/10/2022 11:00,13.906,,,,,
20649,10/10/2022 11:30,13.93,,,,,
20650,10/10/2022 12:00,13.954,,,,,
20651,10/10/2022 12:30,14.002,,,,,
20652,10/10/2022 13:00,14.05,,,,,
20653,10/10/2022 13:30,14.098,,,,,
20654,10/10/2022 14:00,14.146,,,,,
20655,10/10/2022 14:30,14.218,,,,,
20656,10/10/2022 15:00,14.266,,,,,
20657,10/10/2022 15:30,14.314,,,,,
20658,10/10/2022 16:00,14.361,,,,,
20659,10/10/2022 16:30,14.409,,,,,
20660,10/10/2022 17:00,14.457,,,,,
20661,10/10/2022 17:30,14.505,,,,,
20662,10/10/2022 18:00,14.553,,,,,
20663,10/10/2022 18:30,14.601,,,,,
20664,10/10/2022 19:00,14.625,,,,,
20665,10/10/2022 19:30,14.673,,,,,
20666,10/10/2022 20:00,14.697,,,,,
20667,10/10/2022 20:30,14.721,,,,,
20668,10/10/2022 21:00,14.745,,,,,
20669,10/10/2022 21:30,14.745,,,,,
20670,10/10/2022 22:00,14.721,,,,,
20671,10/10/2022 22:30,14.697,,,,,
20672,10/10/2022 23:00,14.649,,,,,
20673,10/10/2022 23:30,14.601,,,,,
20674,10/11/2022 0:00,14.553,,,,,
20675,10/11/2022 0:30,14.505,,,,,
20676,10/11/2022 1:00,14.433,,,,,
20677,10/11/2022 1:30,14.385,,,,,
20678,10/11/2022 2:00,14.314,,,,,
20679,10/11/2022 2:30,14.266,,,,,
20680,10/11/2022 3:00,14.194,,,,,
20681,10/11/2022 3:30,14.122,,,,,
20682,10/11/2022 4:00,14.05,,,,,
20683,10/11/2022 4:30,13.978,,,,,
20684,10/11/2022 5:00,13.906,,,,,
20685,10/11/2022 5:30,13.81,,,,,
20686,10/11/2022 6:00,13.738,,,,,
20687,10/11/2022 6:30,13.666,,,,,
20688,10/11/2022 7:00,13.57,,,,,
20689,10/11/2022 7:30,13.473,,,,,
20690,10/11/2022 8:00,13.401,,,,,
20691,10/11/2022 8:30,13.329,,,,,
20692,10/11/2022 9:00,13.281,,,,,
20693,10/11/2022 9:30,13.257,,,,,
20694,10/11/2022 10:00,13.257,,,,,
20695,10/11/2022 10:30,13.257,,,,,
20696,10/11/2022 11:00,13.305,,,,,
20697,10/11/2022 11:30,13.329,,,,,
20698,10/11/2022 12:00,13.377,,,,,
20699,10/11/2022 12:30,13.449,,,,,
20700,10/11/2022 13:00,13.497,,,,,
20701,10/11/2022 13:30,13.57,,,,,
20702,10/11/2022 14:00,13.618,,,,,
20703,10/11/2022 14:30,13.69,,,,,
20704,10/11/2022 15:00,13.738,,,,,
20705,10/11/2022 15:30,13.81,,,,,
20706,10/11/2022 16:00,13.858,,,,,
20707,10/11/2022 16:30,13.93,,,,,
20708,10/11/2022 17:00,13.978,,,,,
20709,10/11/2022 17:30,14.05,,,,,
20710,10/11/2022 18:00,14.098,,,,,
20711,10/11/2022 18:30,14.17,,,,,
20712,10/11/2022 19:00,14.218,,,,,
20713,10/11/2022 19:30,14.242,,,,,
20714,10/11/2022 20:00,14.29,,,,,
20715,10/11/2022 20:30,14.337,,,,,
20716,10/11/2022 21:00,14.361,,,,,
20717,10/11/2022 21:30,14.385,,,,,
20718,10/11/2022 22:00,14.409,,,,,
20719,10/11/2022 22:30,14.433,,,,,
20720,10/11/2022 23:00,14.433,,,,,
20721,10/11/2022 23:30,14.409,,,,,
20722,10/12/2022 0:00,14.385,,,,,
20723,10/12/2022 0:30,14.361,,,,,
20724,10/12/2022 1:00,14.337,,,,,
20725,10/12/2022 1:30,14.314,,,,,
20726,10/12/2022 2:00,14.29,,,,,
20727,10/12/2022 2:30,14.29,,,,,
20728,10/12/2022 3:00,14.266,,,,,
20729,10/12/2022 3:30,14.266,,,,,
20730,10/12/2022 4:00,14.242,,,,,
20731,10/12/2022 4:30,14.218,,,,,
20732,10/12/2022 5:00,14.218,,,,,
20733,10/12/2022 5:30,14.194,,,,,
20734,10/12/2022 6:00,14.17,,,,,
20735,10/12/2022 6:30,14.146,,,,,
20736,10/12/2022 7:00,14.122,,,,,
20737,10/12/2022 7:30,14.122,,,,,
20738,10/12/2022 8:00,14.098,,,,,
20739,10/12/2022 8:30,14.098,,,,,
20740,10/12/2022 9:00,14.098,,,,,
20741,10/12/2022 9:30,14.122,,,,,
20742,10/12/2022 10:00,14.146,,,,,
20743,10/12/2022 10:30,14.17,,,,,
20744,10/12/2022 11:00,14.218,,,,,
20745,10/12/2022 11:30,14.242,,,,,
20746,10/12/2022 12:00,14.29,,,,,
20747,10/12/2022 12:30,14.337,,,,,
20748,10/12/2022 13:00,14.361,,,,,
20749,10/12/2022 13:30,14.409,,,,,
20750,10/12/2022 14:00,14.457,,,,,
20751,10/12/2022 14:30,14.505,,,,,
20752,10/12/2022 15:00,14.601,,,,,
20753,10/12/2022 15:30,14.745,,,,,
20754,10/12/2022 16:00,14.984,,,,,
20755,10/12/2022 16:30,15.151,,,,,
20756,10/12/2022 17:00,15.223,,,,,
20757,10/12/2022 17:30,15.27,,,,,
20758,10/12/2022 18:00,15.294,,,,,
20759,10/12/2022 18:30,15.294,,,,,
20760,10/12/2022 19:00,15.294,,,,,
20761,10/12/2022 19:30,15.27,,,,,
20762,10/12/2022 20:00,15.27,,,,,
20763,10/12/2022 20:30,15.294,,,,,
20764,10/12/2022 21:00,15.294,,,,,
20765,10/12/2022 21:30,15.294,,,,,
20766,10/12/2022 22:00,15.318,,,,,
20767,10/12/2022 22:30,15.318,,,,,
20768,10/12/2022 23:00,15.342,,,,,
20769,10/12/2022 23:30,15.366,,,,,
20770,10/13/2022 0:00,15.39,,,,,
20771,10/13/2022 0:30,15.724,,,,,
20772,10/13/2022 1:00,16.249,,,,,
20773,10/13/2022 1:30,16.511,,,,,
20774,10/13/2022 2:00,16.63,,,,,
20775,10/13/2022 2:30,16.701,,,,,
20776,10/13/2022 3:00,16.701,,,,,
20777,10/13/2022 3:30,16.701,,,,,
20778,10/13/2022 4:00,16.677,,,,,
20779,10/13/2022 4:30,16.677,,,,,
20780,10/13/2022 5:00,16.654,,,,,
20781,10/13/2022 5:30,16.654,,,,,
20782,10/13/2022 6:00,16.63,,,,,
20783,10/13/2022 6:30,16.63,,,,,
20784,10/13/2022 7:00,16.606,,,,,
20785,10/13/2022 7:30,16.606,,,,,
20786,10/13/2022 8:00,16.606,,,,,
20787,10/13/2022 8:30,16.606,,,,,
20788,10/13/2022 9:00,16.582,,,,,
20789,10/13/2022 9:30,16.606,,,,,
20790,10/13/2022 10:00,16.606,,,,,
20791,10/13/2022 10:30,16.606,,,,,
20792,10/13/2022 11:00,16.606,,,,,
20793,10/13/2022 11:30,16.606,,,,,
20794,10/13/2022 12:00,16.63,,,,,
20795,10/13/2022 12:30,16.654,,,,,
20796,10/13/2022 13:00,16.677,,,,,
20797,10/13/2022 13:30,16.701,,,,,
20798,10/13/2022 14:00,16.725,,,,,
20799,10/13/2022 14:30,16.749,,,,,
20800,10/13/2022 15:00,16.796,,,,,
20801,10/13/2022 15:30,16.82,,,,,
20802,10/13/2022 16:00,16.868,,,,,
20803,10/13/2022 16:30,16.892,,,,,
20804,10/13/2022 17:00,16.915,,,,,
20805,10/13/2022 17:30,16.939,,,,,
20806,10/13/2022 18:00,16.963,,,,,
20807,10/13/2022 18:30,16.987,,,,,
20808,10/13/2022 19:00,16.987,,,,,
20809,10/13/2022 19:30,17.011,,,,,
20810,10/13/2022 20:00,17.034,,,,,
20811,10/13/2022 20:30,17.034,,,,,
20812,10/13/2022 21:00,17.034,,,,,
20813,10/13/2022 21:30,17.058,,,,,
20814,10/13/2022 22:00,17.082,,,,,
20815,10/13/2022 22:30,17.082,,,,,
20816,10/13/2022 23:00,17.082,,,,,
20817,10/13/2022 23:30,17.13,,,,,
20818,10/14/2022 0:00,17.272,,,,,
20819,10/14/2022 0:30,17.344,,,,,
20820,10/14/2022 1:00,17.368,,,,,
20821,10/14/2022 1:30,17.391,,,,,
20822,10/14/2022 2:00,17.368,,,,,
20823,10/14/2022 2:30,17.32,,,,,
20824,10/14/2022 3:00,17.272,,,,,
20825,10/14/2022 3:30,17.225,,,,,
20826,10/14/2022 4:00,17.153,,,,,
20827,10/14/2022 4:30,17.058,,,,,
20828,10/14/2022 5:00,16.963,,,,,
20829,10/14/2022 5:30,16.868,,,,,
20830,10/14/2022 6:00,16.749,,,,,
20831,10/14/2022 6:30,16.63,,,,,
20832,10/14/2022 7:00,16.511,,,,,
20833,10/14/2022 7:30,16.392,,,,,
20834,10/14/2022 8:00,16.249,,,,,
20835,10/14/2022 8:30,16.129,,,,,
20836,10/14/2022 9:00,16.01,,,,,
20837,10/14/2022 9:30,15.939,,,,,
20838,10/14/2022 10:00,15.891,,,,,
20839,10/14/2022 10:30,15.843,,,,,
20840,10/14/2022 11:00,15.796,,,,,
20841,10/14/2022 11:30,15.772,,,,,
20842,10/14/2022 12:00,15.724,,,,,
20843,10/14/2022 12:30,15.724,,,,,
20844,10/14/2022 13:00,15.7,,,,,
20845,10/14/2022 13:30,15.724,,,,,
20846,10/14/2022 14:00,15.724,,,,,
20847,10/14/2022 14:30,15.748,,,,,
20848,10/14/2022 15:00,15.772,,,,,
20849,10/14/2022 15:30,15.796,,,,,
20850,10/14/2022 16:00,15.796,,,,,
20851,10/14/2022 16:30,15.819,,,,,
20852,10/14/2022 17:00,15.819,,,,,
20853,10/14/2022 17:30,15.843,,,,,
20854,10/14/2022 18:00,15.843,,,,,
20855,10/14/2022 18:30,15.819,,,,,
20856,10/14/2022 19:00,15.796,,,,,
20857,10/14/2022 19:30,15.796,,,,,
20858,10/14/2022 20:00,15.748,,,,,
20859,10/14/2022 20:30,15.7,,,,,
20860,10/14/2022 21:00,15.652,,,,,
20861,10/14/2022 21:30,15.581,,,,,
20862,10/14/2022 22:00,15.509,,,,,
20863,10/14/2022 22:30,15.438,,,,,
20864,10/14/2022 23:00,15.39,,,,,
20865,10/14/2022 23:30,15.318,,,,,
20866,10/15/2022 0:00,15.247,,,,,
20867,10/15/2022 0:30,15.175,,,,,
20868,10/15/2022 1:00,15.103,,,,,
20869,10/15/2022 1:30,15.008,,,,,
20870,10/15/2022 2:00,14.936,,,,,
20871,10/15/2022 2:30,14.816,,,,,
20872,10/15/2022 3:00,14.721,,,,,
20873,10/15/2022 3:30,14.649,,,,,
20874,10/15/2022 4:00,14.553,,,,,
20875,10/15/2022 4:30,14.457,,,,,
20876,10/15/2022 5:00,14.361,,,,,
20877,10/15/2022 5:30,14.29,,,,,
20878,10/15/2022 6:00,14.194,,,,,
20879,10/15/2022 6:30,14.098,,,,,
20880,10/15/2022 7:00,14.002,,,,,
20881,10/15/2022 7:30,13.93,,,,,
20882,10/15/2022 8:00,13.834,,,,,
20883,10/15/2022 8:30,13.762,,,,,
20884,10/15/2022 9:00,13.69,,,,,
20885,10/15/2022 9:30,13.666,,,,,
20886,10/15/2022 10:00,13.642,,,,,
20887,10/15/2022 10:30,13.666,,,,,
20888,10/15/2022 11:00,13.69,,,,,
20889,10/15/2022 11:30,13.714,,,,,
20890,10/15/2022 12:00,13.762,,,,,
20891,10/15/2022 12:30,13.81,,,,,
20892,10/15/2022 13:00,13.858,,,,,
20893,10/15/2022 13:30,13.906,,,,,
20894,10/15/2022 14:00,13.954,,,,,
20895,10/15/2022 14:30,14.002,,,,,
20896,10/15/2022 15:00,14.05,,,,,
20897,10/15/2022 15:30,14.122,,,,,
20898,10/15/2022 16:00,14.17,,,,,
20899,10/15/2022 16:30,14.218,,,,,
20900,10/15/2022 17:00,14.29,,,,,
20901,10/15/2022 17:30,14.337,,,,,
20902,10/15/2022 18:00,14.385,,,,,
20903,10/15/2022 18:30,14.457,,,,,
20904,10/15/2022 19:00,14.505,,,,,
20905,10/15/2022 19:30,14.553,,,,,
20906,10/15/2022 20:00,14.601,,,,,
20907,10/15/2022 20:30,14.649,,,,,
20908,10/15/2022 21:00,14.697,,,,,
20909,10/15/2022 21:30,14.745,,,,,
20910,10/15/2022 22:00,14.792,,,,,
20911,10/15/2022 22:30,14.816,,,,,
20912,10/15/2022 23:00,14.864,,,,,
20913,10/15/2022 23:30,14.888,,,,,
20914,10/16/2022 0:00,14.912,,,,,
20915,10/16/2022 0:30,14.96,,,,,
20916,10/16/2022 1:00,14.984,,,,,
20917,10/16/2022 1:30,15.008,,,,,
20918,10/16/2022 2:00,15.031,,,,,
20919,10/16/2022 2:30,15.055,,,,,
20920,10/16/2022 3:00,15.079,,,,,
20921,10/16/2022 3:30,15.079,,,,,
20922,10/16/2022 4:00,15.079,,,,,
20923,10/16/2022 4:30,15.055,,,,,
20924,10/16/2022 5:00,15.031,,,,,
20925,10/16/2022 5:30,15.008,,,,,
20926,10/16/2022 6:00,14.984,,,,,
20927,10/16/2022 6:30,14.984,,,,,
20928,10/16/2022 7:00,14.96,,,,,
20929,10/16/2022 7:30,14.936,,,,,
20930,10/16/2022 8:00,14.912,,,,,
20931,10/16/2022 8:30,14.912,,,,,
20932,10/16/2022 9:00,14.912,,,,,
20933,10/16/2022 9:30,14.912,,,,,
20934,10/16/2022 10:00,14.912,,,,,
20935,10/16/2022 10:30,14.936,,,,,
20936,10/16/2022 11:00,14.96,,,,,
20937,10/16/2022 11:30,14.984,,,,,
20938,10/16/2022 12:00,15.008,,,,,
20939,10/16/2022 12:30,15.031,,,,,
20940,10/16/2022 13:00,15.055,,,,,
20941,10/16/2022 13:30,15.103,,,,,
20942,10/16/2022 14:00,15.127,,,,,
20943,10/16/2022 14:30,15.175,,,,,
20944,10/16/2022 15:00,15.223,,,,,
20945,10/16/2022 15:30,15.247,,,,,
20946,10/16/2022 16:00,15.294,,,,,
20947,10/16/2022 16:30,15.318,,,,,
20948,10/16/2022 17:00,15.366,,,,,
20949,10/16/2022 17:30,15.39,,,,,
20950,10/16/2022 18:00,15.438,,,,,
20951,10/16/2022 18:30,15.485,,,,,
20952,10/16/2022 19:00,15.509,,,,,
20953,10/16/2022 19:30,15.533,,,,,
20954,10/16/2022 20:00,15.581,,,,,
20955,10/16/2022 20:30,15.605,,,,,
20956,10/16/2022 21:00,15.652,,,,,
20957,10/16/2022 21:30,15.676,,,,,
20958,10/16/2022 22:00,15.7,,,,,
20959,10/16/2022 22:30,15.748,,,,,
20960,10/16/2022 23:00,15.772,,,,,
20961,10/16/2022 23:30,15.796,,,,,
20962,10/17/2022 0:00,15.819,,,,,
20963,10/17/2022 0:30,15.915,,,,,
20964,10/17/2022 1:00,16.058,,,,,
20965,10/17/2022 1:30,16.225,,,,,
20966,10/17/2022 2:00,16.773,,,,,
20967,10/17/2022 2:30,17.344,,,,,
20968,10/17/2022 3:00,17.391,,,,,
20969,10/17/2022 3:30,17.32,,,,,
20970,10/17/2022 4:00,17.368,,,,,
20971,10/17/2022 4:30,17.344,,,,,
20972,10/17/2022 5:00,17.368,,,,,
20973,10/17/2022 5:30,17.32,,,,,
20974,10/17/2022 6:00,17.177,,,,,
20975,10/17/2022 6:30,16.939,,,,,
20976,10/17/2022 7:00,16.868,,,,,
20977,10/17/2022 7:30,16.868,,,,,
20978,10/17/2022 8:00,16.868,,,,,
20979,10/17/2022 8:30,16.892,,,,,
20980,10/17/2022 9:00,16.892,,,,,
20981,10/17/2022 9:30,16.963,,,,,
20982,10/17/2022 10:00,17.082,,,,,
20983,10/17/2022 10:30,17.153,,,,,
20984,10/17/2022 11:00,17.177,,,,,
20985,10/17/2022 11:30,17.201,,,,,
20986,10/17/2022 12:00,17.225,,,,,
20987,10/17/2022 12:30,17.272,,,,,
20988,10/17/2022 13:00,17.296,,,,,
20989,10/17/2022 13:30,17.32,,,,,
20990,10/17/2022 14:00,17.344,,,,,
20991,10/17/2022 14:30,17.368,,,,,
20992,10/17/2022 15:00,17.391,,,,,
20993,10/17/2022 15:30,17.391,,,,,
20994,10/17/2022 16:00,17.415,,,,,
20995,10/17/2022 16:30,17.415,,,,,
20996,10/17/2022 17:00,17.439,,,,,
20997,10/17/2022 17:30,17.439,,,,,
20998,10/17/2022 18:00,17.463,,,,,
20999,10/17/2022 18:30,17.463,,,,,
21000,10/17/2022 19:00,17.534,,,,,
21001,10/17/2022 19:30,17.629,,,,,
21002,10/17/2022 20:00,17.677,,,,,
21003,10/17/2022 20:30,17.677,,,,,
21004,10/17/2022 21:00,17.653,,,,,
21005,10/17/2022 21:30,17.605,,,,,
21006,10/17/2022 22:00,17.558,,,,,
21007,10/17/2022 22:30,17.486,,,,,
21008,10/17/2022 23:00,17.415,,,,,
21009,10/17/2022 23:30,17.32,,,,,
21010,10/18/2022 0:00,17.201,,,,,
21011,10/18/2022 0:30,17.082,,,,,
21012,10/18/2022 1:00,16.963,,,,,
21013,10/18/2022 1:30,16.82,,,,,
21014,10/18/2022 2:00,16.701,,,,,
21015,10/18/2022 2:30,16.558,,,,,
21016,10/18/2022 3:00,16.415,,,,,
21017,10/18/2022 3:30,16.249,,,,,
21018,10/18/2022 4:00,16.106,,,,,
21019,10/18/2022 4:30,15.963,,,,,
21020,10/18/2022 5:00,15.796,,,,,
21021,10/18/2022 5:30,15.629,,,,,
21022,10/18/2022 6:00,15.461,,,,,
21023,10/18/2022 6:30,15.294,,,,,
21024,10/18/2022 7:00,15.127,,,,,
21025,10/18/2022 7:30,14.96,,,,,
21026,10/18/2022 8:00,14.792,,,,,
21027,10/18/2022 8:30,14.625,,,,,
21028,10/18/2022 9:00,14.481,,,,,
21029,10/18/2022 9:30,14.337,,,,,
21030,10/18/2022 10:00,14.194,,,,,
21031,10/18/2022 10:30,14.074,,,,,
21032,10/18/2022 11:00,13.954,,,,,
21033,10/18/2022 11:30,13.834,,,,,
21034,10/18/2022 12:00,13.738,,,,,
21035,10/18/2022 12:30,13.642,,,,,
21036,10/18/2022 13:00,13.57,,,,,
21037,10/18/2022 13:30,13.522,,,,,
21038,10/18/2022 14:00,13.473,,,,,
21039,10/18/2022 14:30,13.449,,,,,
21040,10/18/2022 15:00,13.425,,,,,
21041,10/18/2022 15:30,13.425,,,,,
21042,10/18/2022 16:00,13.425,,,,,
21043,10/18/2022 16:30,13.401,,,,,
21044,10/18/2022 17:00,13.377,,,,,
21045,10/18/2022 17:30,13.329,,,,,
21046,10/18/2022 18:00,13.305,,,,,
21047,10/18/2022 18:30,13.257,,,,,
21048,10/18/2022 19:00,13.209,,,,,
21049,10/18/2022 19:30,13.137,,,,,
21050,10/18/2022 20:00,13.064,,,,,
21051,10/18/2022 20:30,12.992,,,,,
21052,10/18/2022 21:00,12.92,,,,,
21053,10/18/2022 21:30,12.871,,,,,
21054,10/18/2022 22:00,12.799,,,,,
21055,10/18/2022 22:30,12.703,,,,,
21056,10/18/2022 23:00,12.606,,,,,
21057,10/18/2022 23:30,12.485,,,,,
21058,10/19/2022 0:00,12.389,,,,,
21059,10/19/2022 0:30,12.316,,,,,
21060,10/19/2022 1:00,12.243,,,,,
21061,10/19/2022 1:30,12.122,,,,,
21062,10/19/2022 2:00,12.025,,,,,
21063,10/19/2022 2:30,11.929,,,,,
21064,10/19/2022 3:00,11.807,,,,,
21065,10/19/2022 3:30,11.734,,,,,
21066,10/19/2022 4:00,11.613,,,,,
21067,10/19/2022 4:30,11.516,,,,,
21068,10/19/2022 5:00,11.419,,,,,
21069,10/19/2022 5:30,11.321,,,,,
21070,10/19/2022 6:00,11.248,,,,,
21071,10/19/2022 6:30,11.127,,,,,
21072,10/19/2022 7:00,11.053,,,,,
21073,10/19/2022 7:30,10.98,,,,,
21074,10/19/2022 8:00,10.907,,,,,
21075,10/19/2022 8:30,10.834,,,,,
21076,10/19/2022 9:00,10.785,,,,,
21077,10/19/2022 9:30,10.736,,,,,
21078,10/19/2022 10:00,10.736,,,,,
21079,10/19/2022 10:30,10.736,,,,,
21080,10/19/2022 11:00,10.736,,,,,
21081,10/19/2022 11:30,10.761,,,,,
21082,10/19/2022 12:00,10.761,,,,,
21083,10/19/2022 12:30,10.785,,,,,
21084,10/19/2022 13:00,10.834,,,,,
21085,10/19/2022 13:30,10.883,,,,,
21086,10/19/2022 14:00,10.932,,,,,
21087,10/19/2022 14:30,10.98,,,,,
21088,10/19/2022 15:00,11.029,,,,,
21089,10/19/2022 15:30,11.102,,,,,
21090,10/19/2022 16:00,11.151,,,,,
21091,10/19/2022 16:30,11.2,,,,,
21092,10/19/2022 17:00,11.273,,,,,
21093,10/19/2022 17:30,11.321,,,,,
21094,10/19/2022 18:00,11.37,,,,,
21095,10/19/2022 18:30,11.419,,,,,
21096,10/19/2022 19:00,11.467,,,,,
21097,10/19/2022 19:30,11.492,,,,,
21098,10/19/2022 20:00,11.516,,,,,
21099,10/19/2022 20:30,11.516,,,,,
21100,10/19/2022 21:00,11.516,,,,,
21101,10/19/2022 21:30,11.467,,,,,
21102,10/19/2022 22:00,11.443,,,,,
21103,10/19/2022 22:30,11.419,,,,,
21104,10/19/2022 23:00,11.394,,,,,
21105,10/19/2022 23:30,11.346,,,,,
21106,10/20/2022 0:00,11.297,,,,,
21107,10/20/2022 0:30,11.224,,,,,
21108,10/20/2022 1:00,11.175,,,,,
21109,10/20/2022 1:30,11.127,,,,,
21110,10/20/2022 2:00,11.053,,,,,
21111,10/20/2022 2:30,11.005,,,,,
21112,10/20/2022 3:00,10.956,,,,,
21113,10/20/2022 3:30,10.883,,,,,
21114,10/20/2022 4:00,10.81,,,,,
21115,10/20/2022 4:30,10.761,,,,,
21116,10/20/2022 5:00,10.687,,,,,
21117,10/20/2022 5:30,10.614,,,,,
21118,10/20/2022 6:00,10.565,,,,,
21119,10/20/2022 6:30,10.516,,,,,
21120,10/20/2022 7:00,10.443,,,,,
21121,10/20/2022 7:30,10.394,,,,,
21122,10/20/2022 8:00,10.345,,,,,
21123,10/20/2022 8:30,10.271,,,,,
21124,10/20/2022 9:00,10.247,,,,,
21125,10/20/2022 9:30,10.222,,,,,
21126,10/20/2022 10:00,10.222,,,,,
21127,10/20/2022 10:30,10.247,,,,,
21128,10/20/2022 11:00,10.271,,,,,
21129,10/20/2022 11:30,10.32,,,,,
21130,10/20/2022 12:00,10.369,,,,,
21131,10/20/2022 12:30,10.418,,,,,
21132,10/20/2022 13:00,10.492,,,,,
21133,10/20/2022 13:30,10.565,,,,,
21134,10/20/2022 14:00,10.638,,,,,
21135,10/20/2022 14:30,10.712,,,,,
21136,10/20/2022 15:00,10.785,,,,,
21137,10/20/2022 15:30,10.858,,,,,
21138,10/20/2022 16:00,10.907,,,,,
21139,10/20/2022 16:30,10.98,,,,,
21140,10/20/2022 17:00,11.053,,,,,
21141,10/20/2022 17:30,11.127,,,,,
21142,10/20/2022 18:00,11.2,,,,,
21143,10/20/2022 18:30,11.273,,,,,
21144,10/20/2022 19:00,11.321,,,,,
21145,10/20/2022 19:30,11.37,,,,,
21146,10/20/2022 20:00,11.443,,,,,
21147,10/20/2022 20:30,11.492,,,,,
21148,10/20/2022 21:00,11.516,,,,,
21149,10/20/2022 21:30,11.54,,,,,
21150,10/20/2022 22:00,11.565,,,,,
21151,10/20/2022 22:30,11.589,,,,,
21152,10/20/2022 23:00,11.565,,,,,
21153,10/20/2022 23:30,11.516,,,,,
21154,10/21/2022 0:00,11.492,,,,,
21155,10/21/2022 0:30,11.443,,,,,
21156,10/21/2022 1:00,11.394,,,,,
21157,10/21/2022 1:30,11.346,,,,,
21158,10/21/2022 2:00,11.297,,,,,
21159,10/21/2022 2:30,11.248,,,,,
21160,10/21/2022 3:00,11.175,,,,,
21161,10/21/2022 3:30,11.102,,,,,
21162,10/21/2022 4:00,11.029,,,,,
21163,10/21/2022 4:30,10.956,,,,,
21164,10/21/2022 5:00,10.907,,,,,
21165,10/21/2022 5:30,10.834,,,,,
21166,10/21/2022 6:00,10.761,,,,,
21167,10/21/2022 6:30,10.687,,,,,
21168,10/21/2022 7:00,10.614,,,,,
21169,10/21/2022 7:30,10.541,,,,,
21170,10/21/2022 8:00,10.492,,,,,
21171,10/21/2022 8:30,10.418,,,,,
21172,10/21/2022 9:00,10.394,,,,,
21173,10/21/2022 9:30,10.369,,,,,
21174,10/21/2022 10:00,10.369,,,,,
21175,10/21/2022 10:30,10.394,,,,,
21176,10/21/2022 11:00,10.443,,,,,
21177,10/21/2022 11:30,10.492,,,,,
21178,10/21/2022 12:00,10.541,,,,,
21179,10/21/2022 12:30,10.59,,,,,
21180,10/21/2022 13:00,10.638,,,,,
21181,10/21/2022 13:30,10.712,,,,,
21182,10/21/2022 14:00,10.761,,,,,
21183,10/21/2022 14:30,10.834,,,,,
21184,10/21/2022 15:00,10.907,,,,,
21185,10/21/2022 15:30,10.98,,,,,
21186,10/21/2022 16:00,11.029,,,,,
21187,10/21/2022 16:30,11.102,,,,,
21188,10/21/2022 17:00,11.175,,,,,
21189,10/21/2022 17:30,11.248,,,,,
21190,10/21/2022 18:00,11.321,,,,,
21191,10/21/2022 18:30,11.394,,,,,
21192,10/21/2022 19:00,11.467,,,,,
21193,10/21/2022 19:30,11.516,,,,,
21194,10/21/2022 20:00,11.565,,,,,
21195,10/21/2022 20:30,11.613,,,,,
21196,10/21/2022 21:00,11.637,,,,,
21197,10/21/2022 21:30,11.662,,,,,
21198,10/21/2022 22:00,11.662,,,,,
21199,10/21/2022 22:30,11.662,,,,,
21200,10/21/2022 23:00,11.637,,,,,
21201,10/21/2022 23:30,11.613,,,,,
21202,10/22/2022 0:00,11.565,,,,,
21203,10/22/2022 0:30,11.516,,,,,
21204,10/22/2022 1:00,11.492,,,,,
